N,P,K,temperature,humidity,ph,rainfall,label,soil_moisture
56,58,49,37.13165026,94.60761797,6.69215564,172.47880619999995,180,37.192165483109086
49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,180,34.7453048019053
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,180,35.16413337430389
54,65,47,27.92765919,91.55594211,6.721835879,149.91075569999995,180,43.5602817746679
57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,180,35.18425325266875
39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,180,36.07994924494906
58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,180,41.611407410335026
61,64,52,43.30204933,92.83405443,6.641098708,110.562229,180,37.82610539333764
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,180,38.11750429675185
31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,180,38.471873009454114
47,46,52,23.19451074,91.40301608,6.502289472999999,206.3999208,180,43.54062023284737
32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,180,30.84918022682927
36,59,46,34.28879307,93.61082872,6.721130542999999,127.2509777,180,39.60360226445793
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,180,39.32203597529537
70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,180,44.04346695954018
44,56,49,39.23342464,91.25589286,6.519779582999999,64.4478499,180,43.235386129466654
34,68,51,27.34734861,94.17756725,6.687088097999999,40.35153141,180,37.41552149107575
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,180,43.50266260695915
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,180,44.342606940061536
34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,180,41.457525046213185
44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,180,42.57761861211917
31,62,52,33.7960155,93.00754254,6.99104104,182.026807,180,41.13131249471557
65,62,51,31.53243779,90.87394933,6.5116248410000015,207.0735119,180,37.44393500109482
44,57,53,42.30495821,90.51431779,6.93172108,74.876786,180,31.30893024376984
50,47,48,24.63676897,90.61964344,6.712772332999999,218.2299187,180,36.57730245492442
43,50,48,28.28222883,91.37059792,6.63016515,179.27208069999998,180,32.40379752337471
60,46,53,24.48620746,92.98254537,6.761953186,183.49095,180,32.471542503230054
70,68,55,42.84609252,94.63548176,6.691202286,78.80996390000001,180,38.654811311835836
59,62,52,43.67549305,93.10887229,6.608667683999999,103.8235658,180,39.82910544315373
60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,180,38.639602636884966
42,60,47,33.46873719,92.12746225,6.834808347999999,136.8277041,180,40.704225137638666
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,180,38.6544115345014
34,65,48,41.41968393,90.03863107,6.665024507999999,199.3096432,180,30.87165231487499
36,54,46,42.54744013,94.94482086,6.662875839,214.41038480000003,180,43.365819596422746
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,180,33.078318896970856
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,180,42.56495220327092
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,180,36.89706339531853
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,180,31.901629469049624
49,54,50,25.62446619,93.18240298,6.762522087000001,97.26336657,180,42.64744339607273
40,65,49,35.32876402,91.06138506,6.678449317999999,163.9069365,180,37.150337001209046
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,180,44.359886295694395
50,46,52,31.18298415,90.21646909,6.734005647999999,54.01872359,180,33.39928488334829
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,180,44.852979869299375
40,49,47,42.93368602,91.1756748,6.501521192,246.36132680000003,180,44.908338165778346
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,180,38.763257209917526
49,55,51,24.87212063,93.90560147,6.676578778,135.16945249999998,180,36.67489866331852
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,180,38.702449885776474
63,58,47,26.83054058,90.75379971,6.864143752,144.66564440000005,180,41.16792165721357
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,180,34.88256624377441
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,180,44.340634493362245
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,180,44.020891277639386
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,180,39.50616498214439
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,180,39.479339315959706
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,180,30.609457484946514
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,180,39.32825957915304
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,180,42.56951160338933
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,180,30.318973970491943
45,57,47,23.16855863,90.78821158,6.656458831,161.68920930000004,180,38.70726287649431
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,180,35.8814915112228
70,50,53,37.4620912,90.44967809,6.933809742999999,172.3458448,180,40.16888561257539
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,180,39.27757152377594
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,180,41.59375417455524
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,180,33.680395033765386
35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,180,31.12890772517639
68,69,52,25.65492304,92.74501561,6.813383387000001,52.95477913,180,43.8597789506579
32,55,52,37.58899717,91.99740365,6.967759599999999,159.6577388,180,33.46612151542164
32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,180,36.70124908578837
48,62,47,25.34756111,93.02871078,6.803094965,174.40123369999995,180,37.71163820712965
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,180,43.77175907932893
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,180,37.23692379466163
48,57,54,29.02328049,90.20396783,6.617703177999999,126.8069869,180,35.7030846837408
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,180,40.047409831779134
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,180,42.717078553121745
38,61,52,31.22790131,94.94021378,6.620729882000001,46.44279118,180,32.0809166361979
57,64,55,26.68386496,92.9585411,6.583760498999999,62.50689682,180,33.24273943015935
51,57,55,24.70528368,90.14732171,6.6764073370000006,108.4103158,180,30.48023098383312
56,65,45,38.2016825,93.97379963,6.751298936,218.09088140000003,180,38.14374384726253
54,66,52,36.56769731,93.79503425,6.867554147000001,104.4218596,180,32.006042135086076
58,55,47,26.05375792,93.69111672,6.7424900270000006,240.6863901,180,36.50899173589726
68,70,54,31.29986342,92.76039164,6.986228647000001,54.77830202,180,39.093378492002195
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,180,42.74723636671949
43,64,47,38.58954491,91.58076549,6.8256647820000005,102.2708231,180,33.05356091988163
35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,180,42.939416563116666
56,59,55,37.03551903,91.79430166,6.551892637999999,188.5181422,180,31.074865294571055
39,64,53,23.012401800000006,91.07355541,6.598860305,208.3357976,180,44.11969425287219
18,30,29,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,190,36.19758742236305
37,23,28,25.61294367,94.3138837,5.7400545670000005,224.3206759,190,31.128388085643927
13,28,33,28.130115000000004,95.64807631,5.686972967000001,151.0761899,190,32.8250093562536
2,21,35,25.02887163,91.53720922,6.293662362999999,179.8248944,190,43.91941320438822
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,190,31.7236832846845
7,11,32,29.25902906,95.11294697,5.542169138999999,184.7624496,190,39.52008444826015
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,190,30.80604643653137
34,6,27,25.84726298,90.92669463,5.8607404810000014,147.8888994,190,40.19023119737406
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,190,35.373633813011715
25,7,35,28.38503882,99.18843684,5.55771171,189.67113490000003,190,36.153586904023
16,18,26,28.43647052,91.81320717,5.568365926,145.54144130000003,190,30.520620655886624
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,190,41.32804926004966
27,8,32,27.00648436,96.46168931,5.627860548999998,144.3331315,190,37.88528836605227
37,18,30,27.63551259,99.34854917,6.38488418,157.91715369999997,190,35.067086258178136
19,15,34,26.29644905,99.65809151,5.6858890660000005,215.9195049,190,39.64150161610925
0,19,33,27.1326009,95.23797989,6.234458417000001,204.7206567,190,32.43123759338138
31,20,26,25.56567803,97.61361544,6.443168642000001,199.7936345,190,40.926257749943865
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,190,42.922453286869896
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,190,30.781491006147196
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,190,36.706799345926726
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,190,41.825600562611356
24,6,32,28.11321494,90.01734526,6.387067562,172.48136409999995,190,40.79228573379301
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,190,40.99334739747533
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,190,41.92691193009185
10,9,28,29.01256899,94.01014388,6.282955072999999,150.05003119999995,190,40.93432615652145
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,190,43.926898437611634
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,190,32.35378469345799
11,6,25,28.69164799,96.65248672,6.081568052000001,178.9635457,190,41.21260510774932
16,14,30,29.70931288,96.30484325,6.37466756,209.84539930000005,190,40.9569227104381
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,190,43.29104387648154
16,6,29,29.28725038,91.95614918,5.868285082000001,132.1491176,190,34.31791527713094
32,11,31,25.06871967,93.31410447,6.205931637999999,134.84190690000003,190,38.94258159439556
38,14,30,26.92449525,91.20106019,5.5707453860000005,194.9022136,190,43.10960970522295
8,6,33,28.27804288,93.64761266,6.095261012999999,171.9457959,190,34.29943387917428
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,190,30.207530025526452
29,25,35,28.3575072,91.64509299,5.542873799,160.73069909999995,190,31.121640973312793
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,190,37.440568241965934
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,190,37.12279987441412
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,190,44.403822551828846
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,190,41.79355277165617
27,22,29,28.83214859,92.17170353,6.000248647,145.41723869999996,190,41.66742133593891
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,190,38.26770959670611
17,11,32,28.74013335,93.39676499,5.620733794,156.76508230000005,190,39.42557369211386
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,190,30.017912665294887
28,10,30,29.8690834,91.14723422,6.305740522000001,192.7678575,190,37.21224003071443
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,190,33.702932566067304
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,190,43.59011511983675
7,15,32,25.03512351,95.89739958,6.182232762000001,174.796583,190,36.020234847294525
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,190,41.75180191655404
34,15,34,27.05826457,91.10510371,5.677282677999999,224.70069530000004,190,30.66757384245724
14,23,25,26.18552389,96.96637916,5.6121227970000005,135.4186222,190,35.98461618782465
18,19,29,27.59376845,92.48519606,6.206077742000001,162.8432736,190,33.19993365372138
7,21,35,25.76011662,94.65830608,5.764812076,131.24514140000002,190,42.253085244585336
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,190,32.85353701273889
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,190,41.25824364400569
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,190,36.36631832549908
10,24,27,27.57283516,94.90485697,5.7084096010000005,145.9298935,190,43.42562403570647
0,29,32,28.05912437,98.3670985,5.868255858,171.65163959999995,190,40.11445777546534
32,11,31,29.51611558,92.56492864,6.461225827000001,131.2116167,190,40.82729761167047
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,190,36.23101105035852
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,190,30.293371962553607
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,190,33.46737706715923
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,190,40.10510566129015
1,12,30,27.754298,95.94643831,5.56222383,131.09000759999998,190,43.1869264211489
6,13,29,27.31155708,99.96906006,5.832608027999999,201.8258633,190,41.211668846401864
15,28,32,28.84270971,99.64328526,6.2185718739999984,224.4016682,190,41.11275085912546
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,190,33.854440574672545
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,190,40.909214538393655
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,190,44.30744424266967
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,190,39.10227933554283
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,190,43.84200049716294
1,6,35,27.02269204,95.71935435,6.231662767,147.16824590000004,190,44.65317634633453
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,190,38.65992017389672
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,190,38.933467498378405
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,190,41.33727417809953
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,190,39.83139415954493
25,12,26,28.56973521,95.67906668,6.436314406,134.83703480000003,190,43.07009196295978
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,190,43.272255498454285
0,19,31,25.51791333,94.38420565,6.271952832999999,178.7297725,190,32.46235713090444
26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,190,43.753188069597556
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,190,40.16032242457571
19,30,30,29.56549169,91.40896307,5.826381164,224.83157290000003,190,34.17184771447051
31,13,33,29.69952329,95.21224392,6.342463714,148.30036919999995,190,34.15753309952352
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,190,40.38481267118961
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,190,37.18844783061424
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,190,38.50293516379886
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,190,32.54905187432268
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,190,32.43354536880218
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,190,42.81974447354726
40,22,29,27.55821802,99.98187601,5.735364307,174.62564809999995,190,44.11501957548468
27,10,33,27.81132822,97.48410555,6.465906333,154.06212209999995,190,40.66351560406271
21,20,31,25.60033702,99.7240104,5.855457599,165.82487319999996,190,39.87076961686408
3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656,190,35.987451161128874
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,190,30.66581891702208
27,8,30,26.44600063,98.29937782,6.008386282999999,221.2258168,190,34.43831682564323
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,190,30.81580981122383
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,190,36.793269535398586
23,21,26,26.45488737,93.45042636,5.901495543999999,149.2220255,190,39.49072082499153
37,5,34,25.79490531,93.84150618,5.779032666,152.42387119999995,190,42.671810176584685
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,190,41.7592152716705
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,200,35.29668264314986
136,36,20,23.09595631,84.86275707,6.925412377000001,71.29581071,200,32.12489987162704
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,200,44.623868221908786
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,200,37.155968639732116
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,200,37.61970366922266
126,50,19,24.69457084,81.7358876,6.6287228360000015,78.58494391,200,41.78696900878272
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,200,39.2787372748591
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,200,43.56570369238506
121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885,200,39.78489497942864
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,200,36.18282827653467
107,45,25,23.0865933,83.55546146,7.2277455160000015,71.84080724,200,37.71050046917843
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,200,39.44692303104123
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,200,43.74386411924276
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,200,43.33816271595131
111,40,25,24.48469200000001,84.44932014,6.187455798999999,90.94342484,200,37.00799235255485
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,200,35.331920735193414
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,200,43.879414284718635
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,200,39.44026506451651
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,200,43.10537250052612
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,200,31.8905368444602
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,200,30.59365308129088
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,200,37.70516624566575
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,200,34.91501212527905
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,200,37.33173232807263
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,200,40.34894661603272
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,200,32.52200955551729
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,200,36.69817152491372
131,49,22,25.49848236,79.9751579,7.306918817000001,67.05961949,200,38.65880060343085
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,200,42.98919589956304
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,200,42.962777937803324
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,200,36.923188265036295
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,200,41.27390640938579
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,200,31.137452901777156
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,200,33.047582714721436
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,200,33.77686413175905
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,200,30.707397819695654
113,38,25,22.00085141,79.47270984,7.388265887999999,90.42224164,200,33.093607174915086
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,200,30.00729339882151
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,200,30.46146382630608
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,200,34.63057277756092
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,200,32.62522859963706
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,200,40.69993622060211
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,200,37.08161733097252
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,200,37.59038299976985
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,200,44.01320643136904
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,200,37.77715810235868
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,200,39.06379590881824
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,200,35.73056841706878
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,200,35.50296665536796
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,200,44.397200530753636
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,200,37.324287606510495
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,200,41.23707143584514
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,200,38.7809326529597
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,200,36.338818115865884
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,200,40.7294509076163
103,51,20,22.80213132,84.14668447,7.0466074339999984,91.6389565,200,44.13318691498033
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,200,43.65370542331239
129,47,20,24.41212325,80.80343786,6.281913857999999,98.60457373,200,42.0366105468074
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,200,31.769730003275598
114,40,23,25.53676123,81.13668716,6.7539780610000015,95.4262599,200,40.32036449046484
131,60,17,25.32023717,81.79475917,7.4250413160000015,83.46532547,200,33.58173895266863
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,200,41.25572641544227
123,44,21,25.78544484,75.00539324,7.6411165689999985,91.39578861,200,37.01493436845605
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,200,35.639828613403026
119,44,15,22.14593688,82.85975490000001,7.091992365,60.65381719,200,34.585641670128446
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,200,30.544657169139487
127,53,24,22.21506982,76.17851932,6.127939627999999,70.40557612,200,43.31020680879399
134,52,18,23.9643129,76.59175937,7.994679507000001,76.13090645,200,31.33116780112703
109,36,18,25.40059227,76.53237965,7.524707577,62.51388670000001,200,42.303218283755
100,48,17,23.7805123,83.03878838,7.827877817999999,66.26555904,200,35.56857372541525
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,200,43.93484743535534
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,200,35.845286373249245
111,39,22,22.60361557,80.35090459999998,6.135025006,88.57395505,200,38.41328412031466
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,200,37.67965689821503
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,200,39.752332449700674
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,200,37.81766944324747
112,54,15,25.46228792,81.56641891,6.1754923060000015,76.88582484,200,43.9023906577709
105,56,15,25.96779712,81.97904282,7.272316208999999,74.14169043,200,36.32267848558605
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,200,39.53769188561927
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,200,36.14836807853753
106,49,24,23.03887865,76.47039772,6.983395572999999,90.64770699,200,32.94942344697013
121,53,19,23.51308653,76.72621429,7.976889497999999,80.11272117,200,37.99660290679518
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,200,36.81990433533939
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,200,34.19788602735214
100,52,19,23.45969093,82.44777468,7.903528672999999,93.50153555,200,33.097547147699245
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,200,30.184391921072997
118,44,23,22.08458267,82.82904143,6.6916904760000016,67.06459777,200,37.51485130569665
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,200,38.186799589489674
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,200,42.2704498976334
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,200,30.55541789009762
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,200,37.503660696252254
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,200,44.093753635933574
114,40,17,24.32630461,80.13456404,6.363406102000001,69.45072055,200,32.203558197963986
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,200,31.770393084587596
106,46,20,23.43821725,78.63388824,6.2006719760000015,81.15072105,200,40.12763930902856
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,200,44.10705539764828
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,200,35.876109706417346
110,39,18,24.54795322,75.39752705,7.766259768999999,63.88079866,200,44.71410752334631
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,200,39.43208989289617
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,200,30.339586696273763
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,210,34.35792903426494
60,37,39,26.59104992,82.94164078,6.033485257000001,161.2469997,210,42.61551310133508
63,41,45,25.29781791,86.88705350000002,7.121933578999999,196.6249511,210,43.17929136434914
86,40,39,25.72100868,88.16513579,6.207459637,175.60866969999995,210,35.37735982178104
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,210,41.561160912646564
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,210,33.43453143371835
63,37,43,23.41798979,85.08640476,6.661957897000001,185.7446728,210,44.248098028595734
70,43,40,24.35564134,88.80391021,6.176860192,169.11680280000004,210,35.348576407737625
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,210,36.54809082267478
74,40,40,25.13842773,83.12053888,6.386259977999999,169.33884650000005,210,40.37082420651285
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,210,30.659301935376046
74,46,45,25.75734909,88.36668522,6.025028997000001,189.4263485,210,36.69108498532637
89,41,38,23.12844351,74.68322732,6.344751947000001,199.83629130000003,210,43.07071561759827
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,210,41.400372884064446
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,210,44.88558598791961
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,210,30.002818793850306
74,49,38,23.31410442,71.4509053,7.4880144039999985,164.49703730000004,210,41.73895346691778
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,210,32.9464242134584
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,210,32.06410817169723
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,210,41.8179214070124
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,210,36.51172967899956
81,56,36,23.39605743,72.60512854,7.097586415,174.78764109999997,210,44.76934780058983
84,55,38,26.8748389,79.78725152,6.956682742999999,173.1017097,210,44.14669074519921
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,210,30.622785200302786
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,210,40.99242685733251
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,210,30.726918228118986
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,210,37.89770935624679
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,210,41.42209170206521
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,210,35.530367616992955
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,210,44.40953075324325
69,57,35,24.30748599,78.54340987,6.1868143920000005,186.2337571,210,36.23782004286962
81,36,38,23.76554749,87.98329901,6.334837865,150.31661519999997,210,42.43212297043141
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,210,35.552592995683874
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,210,31.729471560639553
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,210,40.20651464866725
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,210,36.29223558314936
77,52,41,23.89069041,83.46409075,6.097294061,167.72306319999996,210,41.85525756108622
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,210,32.92867528448427
62,49,37,24.21744605,82.85284045,7.479248124,166.13658859999995,210,40.26612893356494
90,48,45,24.06475727,71.31342851,6.509174788999999,153.63902119999997,210,41.63489139496026
66,47,36,24.85441411,74.44070479999998,6.57256106,175.572958,210,41.203725773172465
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,210,32.129368990987686
89,52,45,24.89326318,77.01222585,7.207457207999999,196.469984,210,43.11826754696334
77,51,44,23.25583402,82.7015932,7.124333547000001,166.2160846,210,40.021588883196415
94,37,41,24.7634518,87.06071115,6.4635387070000005,179.1630865,210,41.72646541381454
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,210,36.88270021786956
60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,210,35.24901886008699
62,56,35,25.97825807,81.65769588,6.235357637999999,163.3488091,210,39.758440274884165
84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,210,36.89805264267126
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,210,35.975267946300725
75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,210,35.535291794890995
78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,210,38.95156416589205
82,48,36,25.79351957,81.76904006,6.352076782999999,193.2418382,210,30.5933822190702
100,58,41,23.17403323,87.88255345,6.6587699910000016,160.6217342,210,35.61562752046839
88,50,40,25.63215038,79.95150917,7.0518224720000005,182.2582277,210,30.758875333117846
67,41,40,25.84879500000001,87.81661683,7.333143205,152.6194403,210,35.82587177127457
